년월,시군구명,성별코드,가맹점업종명,총결제금액
Apr-19,안산시 상록구,M,자동차정비 유지,65000
Apr-19,안산시 상록구,M,서적문구,67680
Apr-19,안산시 상록구,M,유통업 비영리,90950
Apr-19,안산시 상록구,M,수리서비스,183770
Apr-19,안산시 상록구,M,레져용품,185000
Apr-19,안산시 상록구,M,의원,194810
Apr-19,안산시 상록구,M,문화.취미,195000
Apr-19,안산시 상록구,M,약국,266000
Apr-19,안산시 상록구,M,신변잡화,395400
Apr-19,안산시 상록구,M,보건위생,561800
Apr-19,안산시 상록구,M,레저업소,590200
Apr-19,안산시 상록구,M,음료식품,1029570
Apr-19,안산시 상록구,M,학원,1065250
Apr-19,안산시 상록구,M,유통업 영리,4156960
Apr-19,안산시 상록구,M,일반휴게음식,9068480
Apr-19,안성시,F,광학제품,15000
Apr-19,안성시,F,문화.취미,30000
Apr-19,안성시,F,서적문구,34150
Apr-19,안성시,F,레저업소,35000
Apr-19,안성시,F,약국,56880
Apr-19,안성시,F,수리서비스,58200
Apr-19,안성시,F,신변잡화,74410
Apr-19,안성시,F,의류,116000
Apr-19,안성시,F,연료판매점,418037
Apr-19,안성시,F,의원,421200
Apr-19,안성시,F,보건위생,578600
Apr-19,안성시,F,음료식품,926280
Apr-19,안성시,F,유통업 영리,1010680
Apr-19,안성시,F,유통업 비영리,1232360
Apr-19,안성시,F,일반휴게음식,1711400
Apr-19,안성시,M,서적문구,2800
Apr-19,안성시,M,기타의료기관,20900
Apr-19,안성시,M,약국,28800
Apr-19,안성시,M,수리서비스,31600
Apr-19,안성시,M,자동차정비 유지,41000
Apr-19,안성시,M,보건위생,52600
Apr-19,안성시,M,문화.취미,60000
Apr-19,안성시,M,레저업소,67400
Apr-19,안성시,M,기타,88000
Apr-19,안성시,M,의원,117200
Apr-19,안성시,M,농업,141400
Apr-19,안성시,M,레져용품,174000
Apr-19,안성시,M,병원,203900
Apr-19,안성시,M,유통업 영리,615860
Apr-19,안성시,M,음료식품,633500
Apr-19,안성시,M,연료판매점,1061877
Apr-19,안성시,M,유통업 비영리,1300290
Apr-19,안성시,M,일반휴게음식,1938230
Apr-19,안양시 동안구,F,학원,37000
Apr-19,안양시 동안구,M,학원,21004
Apr-19,양주시,F,병원,4700
Apr-19,양주시,F,용역 서비스,14700
Apr-19,양주시,F,광학제품,15000
Apr-19,양주시,F,건강식품,34000
Apr-19,양주시,F,주방용구,195800
Apr-19,양주시,F,수리서비스,316440
Apr-19,양주시,F,자동차정비 유지,360900
Apr-19,양주시,F,서적문구,409900
Apr-19,양주시,F,레져용품,439000
Apr-19,양주시,F,신변잡화,505890
Apr-19,양주시,F,문화.취미,688300
Apr-19,양주시,F,레저업소,692500
Apr-19,양주시,F,연료판매점,749985
Apr-19,양주시,F,약국,950400
Apr-19,양주시,F,의류,1111500
Apr-19,양주시,F,기타의료기관,1167100
Apr-19,양주시,F,의원,1348900
Apr-19,양주시,F,회원제형태,2562000
Apr-19,양주시,F,보건위생,2681350
Apr-19,양주시,F,유통업 영리,2824450
Apr-19,양주시,F,음료식품,3546280
Apr-19,양주시,F,유통업 비영리,6539010
Apr-19,양주시,F,학원,9043000
Apr-19,양주시,F,일반휴게음식,19862300
Apr-19,양주시,M,건축자재,6710
Apr-19,양주시,M,광학제품,13000
Apr-19,양주시,M,용역 서비스,22500
Apr-19,양주시,M,농업,115000
Apr-19,양주시,M,기타,116000
Apr-19,양주시,M,주방용구,132700
Apr-19,양주시,M,서적문구,139700
Apr-19,양주시,M,신변잡화,345370
Apr-19,양주시,M,약국,409020
Apr-19,양주시,M,수리서비스,457120
Apr-19,양주시,M,의류,474800
Apr-19,양주시,M,연료판매점,573000
Apr-19,양주시,M,자동차정비 유지,627500
Apr-19,양주시,M,회원제형태,684000
Apr-19,양주시,M,문화.취미,823200
Apr-19,양주시,M,기타의료기관,1099000
Apr-19,양주시,M,학원,1250000
Apr-19,양주시,M,레저업소,1331600
Apr-19,양주시,M,의원,1581700
Apr-19,양주시,M,음료식품,2369070
Apr-19,양주시,M,보건위생,2545000
Apr-19,양주시,M,유통업 영리,3693990
Apr-19,양주시,M,유통업 비영리,3724840
Apr-19,양주시,M,일반휴게음식,22004050
Apr-19,양평군,F,건강식품,20000
Apr-19,양평군,F,숙박업,22000
Apr-19,양평군,F,사무통신,40000
Apr-19,양평군,F,건축자재,60000
Apr-19,양평군,F,광학제품,70000
Apr-19,양평군,F,신변잡화,101780
Apr-19,양평군,F,직물,114000
Apr-19,양평군,F,기타의료기관,134200
Apr-19,양평군,F,병원,192360
Apr-19,양평군,F,농업,196400
Apr-19,양평군,F,문화.취미,232500
Apr-19,양평군,F,학원,265000
Apr-19,양평군,F,수리서비스,270890
Apr-19,양평군,F,서적문구,379200
Apr-19,양평군,F,약국,386650
Apr-19,양평군,F,레저업소,571100
Apr-19,양평군,F,자동차정비 유지,577000
Apr-19,양평군,F,회원제형태,800000
Apr-19,양평군,F,의류,874000
Apr-19,양평군,F,레져용품,903500
Apr-19,양평군,F,의원,1399600
Apr-19,양평군,F,보건위생,1406400
Apr-19,양평군,F,음료식품,2815359
Apr-19,양평군,F,연료판매점,4384868
Apr-19,양평군,F,유통업 비영리,6185440
Apr-19,양평군,F,유통업 영리,6416990
Apr-19,양평군,F,일반휴게음식,13425050
Apr-19,양평군,M,광학제품,13000
Apr-19,양평군,M,가구,15000
Apr-19,양평군,M,건강식품,17000
Apr-19,양평군,M,기타,17500
Apr-19,양평군,M,전기제품,17900
Apr-19,양평군,M,병원,38700
Apr-19,양평군,M,기타의료기관,98000
Apr-19,양평군,M,신변잡화,160120
Apr-19,양평군,M,숙박업,170000
Apr-19,양평군,M,건축자재,219400
Apr-19,양평군,M,수리서비스,263000
Apr-19,양평군,M,문화.취미,293300
Apr-19,양평군,M,농업,298850
Apr-19,양평군,M,회원제형태,379000
Apr-19,양평군,M,서적문구,474300
Apr-19,양평군,M,학원,570000
Apr-19,양평군,M,약국,677200
Apr-19,양평군,M,레져용품,750700
Apr-19,양평군,M,자동차정비 유지,815500
Apr-19,양평군,M,의류,877700
Apr-19,양평군,M,보건위생,1089400
Apr-19,양평군,M,레저업소,1214300
Apr-19,양평군,M,의원,1720260
Apr-19,양평군,M,음료식품,3102240
Apr-19,양평군,M,연료판매점,4656953
Apr-19,양평군,M,유통업 비영리,5362770
Apr-19,양평군,M,유통업 영리,7232750
Apr-19,양평군,M,일반휴게음식,22363200
Apr-19,여주시,F,서적문구,10700
Apr-19,여주시,F,기타,20000
Apr-19,여주시,F,농업,23000
Apr-19,여주시,F,기타의료기관,32000
Apr-19,여주시,F,레저업소,71000
Apr-19,여주시,F,수리서비스,108000
Apr-19,여주시,F,신변잡화,139000
Apr-19,여주시,F,의류,170600
Apr-19,여주시,F,의원,186400
Apr-19,여주시,F,자동차정비 유지,210000
Apr-19,여주시,F,문화.취미,243000
Apr-19,여주시,F,약국,277000
Apr-19,여주시,F,보건위생,348600
Apr-19,여주시,F,유통업 영리,661390
Apr-19,여주시,F,학원,1143500
Apr-19,여주시,F,음료식품,1350800
Apr-19,여주시,F,일반휴게음식,3298700
Apr-19,여주시,M,용역 서비스,1000
Apr-19,여주시,M,건축자재,5000
Apr-19,여주시,M,레져용품,10000
Apr-19,여주시,M,신변잡화,52600
Apr-19,여주시,M,의류,80000
Apr-19,여주시,M,농업,109000
Apr-19,여주시,M,의원,116700
Apr-19,여주시,M,수리서비스,123000
Apr-19,여주시,M,문화.취미,174000
Apr-19,여주시,M,보건위생,275500
Apr-19,여주시,M,연료판매점,296000
Apr-19,여주시,M,약국,313330
Apr-19,여주시,M,자동차정비 유지,357000
Apr-19,여주시,M,기타,397800
Apr-19,여주시,M,레저업소,446000
Apr-19,여주시,M,학원,570000
Apr-19,여주시,M,유통업 영리,895970
Apr-19,여주시,M,음료식품,1798950
Apr-19,여주시,M,일반휴게음식,5865300
Apr-19,오산시,F,건강식품,10000
Apr-19,오산시,F,병원,16100
Apr-19,오산시,F,레져용품,28000
Apr-19,오산시,F,연료판매점,30000
Apr-19,오산시,F,유통업 비영리,32500
Apr-19,오산시,F,레저업소,35600
Apr-19,오산시,F,수리서비스,47400
Apr-19,오산시,F,학원,95000
Apr-19,오산시,F,직물,126000
Apr-19,오산시,F,문화.취미,207300
Apr-19,오산시,F,신변잡화,270100
Apr-19,오산시,F,약국,270870
Apr-19,오산시,F,서적문구,276300
Apr-19,오산시,F,의원,311500
Apr-19,오산시,F,의류,507400
Apr-19,오산시,F,보건위생,710100
Apr-19,오산시,F,유통업 영리,2515490
Apr-19,오산시,F,음료식품,2748800
Apr-19,오산시,F,일반휴게음식,5109390
Apr-19,오산시,M,직물,20000
Apr-19,오산시,M,보건위생,22500
Apr-19,오산시,M,병원,26900
Apr-19,오산시,M,의류,52000
Apr-19,오산시,M,서적문구,56820
Apr-19,오산시,M,건강식품,96000
Apr-19,오산시,M,기타의료기관,97000
Apr-19,오산시,M,문화.취미,150100
Apr-19,오산시,M,신변잡화,163150
Apr-19,오산시,M,레져용품,189600
Apr-19,오산시,M,레저업소,193700
Apr-19,오산시,M,약국,205440
Apr-19,오산시,M,주방용구,209400
Apr-19,오산시,M,연료판매점,214000
Apr-19,오산시,M,기타,263600
Apr-19,오산시,M,의원,466100
Apr-19,오산시,M,음료식품,1279930
Apr-19,오산시,M,유통업 영리,1579470
Apr-19,오산시,M,일반휴게음식,5762720
Apr-19,용인시 기흥구,F,기타,14500
Apr-19,용인시 기흥구,F,연료판매점,45672
Apr-19,용인시 기흥구,F,수리서비스,63160
Apr-19,용인시 기흥구,F,의류,154300
Apr-19,용인시 기흥구,F,회원제형태,170000
Apr-19,용인시 기흥구,F,서적문구,189100
Apr-19,용인시 기흥구,F,약국,250140
Apr-19,용인시 기흥구,F,의원,312000
Apr-19,용인시 기흥구,F,유통업 영리,460350
Apr-19,용인시 기흥구,F,음료식품,562260
Apr-19,용인시 기흥구,F,레저업소,807000
Apr-19,용인시 기흥구,F,보건위생,1152900
Apr-19,용인시 기흥구,F,기타의료기관,1500000
Apr-19,용인시 기흥구,F,학원,2502000
Apr-19,용인시 기흥구,F,일반휴게음식,3263630
Apr-19,용인시 기흥구,M,용역 서비스,12000
Apr-19,용인시 기흥구,M,레져용품,18000
Apr-19,용인시 기흥구,M,서적문구,21700
Apr-19,용인시 기흥구,M,자동차정비 유지,30900
Apr-19,용인시 기흥구,M,숙박업,60000
Apr-19,용인시 기흥구,M,연료판매점,82426
Apr-19,용인시 기흥구,M,수리서비스,86800
Apr-19,용인시 기흥구,M,문화.취미,99000
Apr-19,용인시 기흥구,M,레저업소,111100
Apr-19,용인시 기흥구,M,약국,118700
Apr-19,용인시 기흥구,M,의류,164000
Apr-19,용인시 기흥구,M,병원,344200
Apr-19,용인시 기흥구,M,유통업 영리,430460
Apr-19,용인시 기흥구,M,회원제형태,454000
Apr-19,용인시 기흥구,M,음료식품,549890
Apr-19,용인시 기흥구,M,보건위생,556000
Apr-19,용인시 기흥구,M,의원,663500
Apr-19,용인시 기흥구,M,기타의료기관,1000000
Apr-19,용인시 기흥구,M,학원,1185000
Apr-19,용인시 기흥구,M,일반휴게음식,4444690
Apr-19,용인시 수지구,F,병원,3000
Apr-19,용인시 수지구,F,기타,5000
Apr-19,용인시 수지구,F,서적문구,64200
Apr-19,용인시 수지구,F,문화.취미,83000
Apr-19,용인시 수지구,F,약국,85510
Apr-19,용인시 수지구,F,유통업 영리,194900
Apr-19,용인시 수지구,F,수리서비스,199380
Apr-19,용인시 수지구,F,보건위생,292000
Apr-19,용인시 수지구,F,회원제형태,375000
Apr-19,용인시 수지구,F,레저업소,457300
Apr-19,용인시 수지구,F,음료식품,558300
Apr-19,용인시 수지구,F,의원,826700
Apr-19,용인시 수지구,F,학원,1735700
Apr-19,용인시 수지구,F,일반휴게음식,2287320
Apr-19,용인시 수지구,M,기타,2000
Apr-19,용인시 수지구,M,수리서비스,7000
Apr-19,용인시 수지구,M,용역 서비스,12000
Apr-19,용인시 수지구,M,서적문구,19100
Apr-19,용인시 수지구,M,약국,39060
Apr-19,용인시 수지구,M,보건위생,40000
Apr-19,용인시 수지구,M,레져용품,152800
Apr-19,용인시 수지구,M,회원제형태,180000
Apr-19,용인시 수지구,M,레저업소,207000
Apr-19,용인시 수지구,M,음료식품,246700
Apr-19,용인시 수지구,M,의원,296500
Apr-19,용인시 수지구,M,유통업 영리,344550
Apr-19,용인시 수지구,M,자동차정비 유지,367000
Apr-19,용인시 수지구,M,학원,408000
Apr-19,용인시 수지구,M,일반휴게음식,2758630
Apr-19,용인시 처인구,F,자동차정비 유지,11000
Apr-19,용인시 처인구,F,병원,18120
Apr-19,용인시 처인구,F,수리서비스,30540
Apr-19,용인시 처인구,F,의류,46000
Apr-19,용인시 처인구,F,레져용품,54200
Apr-19,용인시 처인구,F,광학제품,62000
Apr-19,용인시 처인구,F,레저업소,84000
Apr-19,용인시 처인구,F,신변잡화,116750
Apr-19,용인시 처인구,F,연료판매점,122000
Apr-19,용인시 처인구,F,약국,125100
Apr-19,용인시 처인구,F,보건위생,243800
Apr-19,용인시 처인구,F,의원,259600
Apr-19,용인시 처인구,F,음료식품,264540
Apr-19,용인시 처인구,F,문화.취미,459400
Apr-19,용인시 처인구,F,유통업 영리,520810
Apr-19,용인시 처인구,F,학원,803000
Apr-19,용인시 처인구,F,일반휴게음식,3724630
Apr-19,용인시 처인구,M,서적문구,4000
Apr-19,용인시 처인구,M,레져용품,4500
Apr-19,용인시 처인구,M,레저업소,10000
Apr-19,용인시 처인구,M,기타,11000
Apr-19,용인시 처인구,M,광학제품,20000
Apr-19,용인시 처인구,M,용역 서비스,28000
Apr-19,용인시 처인구,M,회원제형태,30000
Apr-19,용인시 처인구,M,의원,33600
Apr-19,용인시 처인구,M,병원,35600
Apr-19,용인시 처인구,M,농업,40500
Apr-19,용인시 처인구,M,자동차정비 유지,53700
Apr-19,용인시 처인구,M,수리서비스,59860
Apr-19,용인시 처인구,M,약국,82550
Apr-19,용인시 처인구,M,신변잡화,84000
Apr-19,용인시 처인구,M,건강식품,120000
Apr-19,용인시 처인구,M,의류,132700
Apr-19,용인시 처인구,M,연료판매점,200135
Apr-19,용인시 처인구,M,문화.취미,222000
Apr-19,용인시 처인구,M,보건위생,259500
Apr-19,용인시 처인구,M,음료식품,368080
Apr-19,용인시 처인구,M,학원,500000
Apr-19,용인시 처인구,M,유통업 영리,661060
Apr-19,용인시 처인구,M,일반휴게음식,3736510
Apr-19,의왕시,F,음료식품,118500
Apr-19,의왕시,M,음료식품,11504
Apr-19,의정부시,F,직물,10000
Apr-19,의정부시,F,서적문구,10400
Apr-19,의정부시,F,의원,85000
Apr-19,의정부시,F,자동차정비 유지,94760
Apr-19,의정부시,F,신변잡화,105400
Apr-19,의정부시,F,수리서비스,111830
Apr-19,의정부시,F,광학제품,152800
Apr-19,의정부시,F,기타의료기관,178070
Apr-19,의정부시,F,약국,191550
Apr-19,의정부시,F,문화.취미,197700
Apr-19,의정부시,F,연료판매점,215000
Apr-19,의정부시,F,레저업소,410500
Apr-19,의정부시,F,레져용품,473000
Apr-19,의정부시,F,의류,539800
Apr-19,의정부시,F,유통업 영리,548750
Apr-19,의정부시,F,회원제형태,630000
Apr-19,의정부시,F,보건위생,1149600
Apr-19,의정부시,F,학원,1546000
Apr-19,의정부시,F,음료식품,1590840
Apr-19,의정부시,F,일반휴게음식,4622600
Apr-19,의정부시,M,서적문구,7000
Apr-19,의정부시,M,건축자재,9700
Apr-19,의정부시,M,농업,14000
Apr-19,의정부시,M,기타,22000
Apr-19,의정부시,M,숙박업,25000
Apr-19,의정부시,M,사무통신,30000
Apr-19,의정부시,M,신변잡화,68000
Apr-19,의정부시,M,의원,74600
Apr-19,의정부시,M,광학제품,76000
Apr-19,의정부시,M,주방용구,80000
Apr-19,의정부시,M,수리서비스,84490
Apr-19,의정부시,M,연료판매점,105000
Apr-19,의정부시,M,회원제형태,110000
Apr-19,의정부시,M,직물,165000
Apr-19,의정부시,M,약국,181150
Apr-19,의정부시,M,건강식품,218500
Apr-19,의정부시,M,자동차정비 유지,254470
Apr-19,의정부시,M,레저업소,285800
Apr-19,의정부시,M,문화.취미,294000
Apr-19,의정부시,M,레져용품,341000
Apr-19,의정부시,M,의류,758004
Apr-19,의정부시,M,학원,792000
Apr-19,의정부시,M,보건위생,965400
Apr-19,의정부시,M,유통업 영리,1550920
Apr-19,의정부시,M,음료식품,1826024
Apr-19,의정부시,M,일반휴게음식,7181783
Apr-19,이천시,F,주방용구,8000
Apr-19,이천시,F,레져용품,12900
Apr-19,이천시,F,수리서비스,36710
Apr-19,이천시,F,문화.취미,49000
Apr-19,이천시,F,의류,50700
Apr-19,이천시,F,보건위생,82000
Apr-19,이천시,F,음료식품,114530
Apr-19,이천시,F,유통업 영리,142810
Apr-19,이천시,F,약국,153770
Apr-19,이천시,F,의원,161400
Apr-19,이천시,F,학원,200000
Apr-19,이천시,F,기타,240000
Apr-19,이천시,F,일반휴게음식,607500
Apr-19,이천시,M,사무통신,5000
Apr-19,이천시,M,수리서비스,12120
Apr-19,이천시,M,의류,14000
Apr-19,이천시,M,농업,18000
Apr-19,이천시,M,레저업소,21000
Apr-19,이천시,M,문화.취미,23000
Apr-19,이천시,M,의원,42900
Apr-19,이천시,M,약국,49410
Apr-19,이천시,M,레져용품,166400
Apr-19,이천시,M,음료식품,180520
Apr-19,이천시,M,보건위생,196000
Apr-19,이천시,M,학원,205000
Apr-19,이천시,M,유통업 영리,222030
Apr-19,이천시,M,일반휴게음식,1752500
Apr-19,파주시,F,음료식품,24500
Apr-19,파주시,F,유통업 영리,94500
Apr-19,파주시,F,일반휴게음식,207300
Apr-19,파주시,M,수리서비스,8600
Apr-19,파주시,M,레저업소,9000
Apr-19,파주시,M,유통업 영리,26000
Apr-19,파주시,M,음료식품,34489
Apr-19,파주시,M,일반휴게음식,104700
Apr-19,평택시,F,농업,10000
Apr-19,평택시,F,문화.취미,44000
Apr-19,평택시,M,유통업 영리,7900
Apr-19,평택시,M,농업,40000
Apr-19,평택시,M,문화.취미,107000
Apr-19,포천시,F,건강식품,38000
Apr-19,포천시,F,숙박업,116000
Apr-19,포천시,F,음료식품,196000
Apr-19,포천시,M,숙박업,78000
Apr-19,포천시,M,음료식품,231000
Apr-19,하남시,F,서적문구,3000
Apr-19,하남시,F,수리서비스,4820
